doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human
9475728,"1. A toughened glass fabrication method comprising: mounting jigs on an upper surface and an undersurface of a raw glass such that an injection space through which a salt mixture gel is to be injected is defined between each of the jigs and the raw glass, thereby dispensing with a salt mixture containing bath for dipping the raw glass therein; injecting the salt mixture gel into the injection spaces; and heat-treating the raw glass on which the jigs are mounted.",0.5035963668946773,0.9928072662106453,,,,
9234672,"1. A valve element, comprising: a first side cap formed of a composite material, the first cap having a first shaft opening formed therein, the first shaft opening having female anti-rotation features formed therein; a second side cap formed of a composite material and spaced apart from the first side cap, the second cap having a second shaft opening formed therein, the second shaft opening having female anti-rotation features formed therein; an end cap formed of a composite material and disposed between the first and second side caps; a shell formed of a composite material, the shell coupled to and surrounding at least a portion of each of the first and second side caps and the end cap; a first seal groove formed in the first side cap; a second seal groove formed in the second side cap; and a third seal groove formed in the end cap, wherein the first, second, and third seal grooves are aligned with each other.",0.5036461657064145,0.992707668587171,,,,
9269044,"1. A method for event delivery in a neural network including multiple core circuits, wherein each core circuit comprises an electronic synapse array comprising multiple digital synapses interconnecting a plurality of digital electronic neurons such that each synapse interconnects an axon of a pre-synaptic neuron with a dendrite of a post-synaptic neuron, the method comprising: in each core circuit:",0.5036602862411934,0.9926794275176132,,,,
9670602,"1. Open-end spinning rotor ( 1 ), comprising a rotor shaft ( 2 ), a rotor cup ( 3 ) and a coupling device ( 4 ), which releasably connects the rotor shaft ( 2 ) and the rotor cup ( 3 ) and has a receiving element ( 5 ) connected to the rotor shaft ( 2 ) and an axle element ( 6 ) connected to the rotor cup ( 3 ), characterised in that the coupling device ( 4 ) comprises at least three clamping bodies ( 7 , 8 , 9 ), which are arranged between a contour ( 10 ) of the receiving element ( 5 ) and a contour ( 11 ) of the axle element ( 6 ), in that the contour ( 10 ) of the receiving element ( 5 ), the contour ( 11 ) of the axle element ( 6 ) and the clamping bodies ( 7 , 8 , 9 ) are configured in such a way that by driving the rotor shaft ( 2 ), a relative rotational movement is firstly produced between the receiving element ( 5 ) on the one hand and the clamping bodies ( 7 , 8 , 9 ) and the axle element ( 6 ) on the other hand, in that owing to the relative rotational movement, the clamping bodies ( 7 , 8 , 9 ) are clamped between the contour ( 11 ) of the axle element ( 6 ) and the contour ( 10 ) of the receiving element ( 5 ) and in that the drive torque is thereby transmitted from the rotor shaft ( 2 ) to the rotor cup ( 3 ), characterised further in that the contour ( 10 ) of the receiving element ( 5 ), the contour ( 11 ) of the axle element ( 6 ) and the clamping bodies ( 7 , 8 , 9 ) are configured in such a way that the clamping bodies ( 7 , 8 , 9 ), independently of the drive direction of the rotor shaft ( 2 ) when the rotor shaft ( 2 ) is driven, are clamped between the contour ( 10 ) of the receiving element ( 5 ) and the contour ( 11 ) of the axle element ( 6 ).",0.4962303973507466,0.9924607947014932,,,,
9598567,"1. A propylene-ethylene copolymer resin composition comprising, based on 100 parts by weight of the sum of the following (D) and (B): 97 to 65 parts by weight of a propylene-ethylene copolymer (D) produced with a metallocene catalyst and having the following properties (D-i) to (D-ii); and 3 to 35 parts by weight of a propylene-ethylene copolymer (B) having the following properties (B-i) to (B-ii), wherein the propylene-ethylene copolymer (D) comprises: 30 to 99% by weight of a propylene polymer component (D1) having the following properties (D1-i) to (D1-ii); and 1 to 70% by weight of a propylene-ethylene copolymer component (D2) having the following property (D2-i), and the propylene-ethylene copolymer (B) comprises, based on 100% by weight of the sum of (B1) and (B2): 65 to 95% by weight of a propylene polymer component (B1) having the following property (B1-i); and 5 to 35% by weight of a propylene-ethylene copolymer component (B2) having the following properties (B2-i) and (B2-ii), (D-i) the copolymer (D) has a melt flow rate MFR(D) of from 0.1 to 100 g/10 min; (D-ii) the copolymer (D) shows a single peak at 0° C. or less in a temperature-loss tangent (tan δ) curve in Dynamic Mechanical Analysis that represents glass transition observed in the range from −60 to 20° C.; (B-i) the copolymer (B) has an ethylene content E(B) of from 0.4 to 13 wt %; (B-ii) the copolymer (B) has a melt flow rate MFR(B) of from 0.5 to 20 g/10 min;",0.496122005696986,0.992244011393972,,,,
9593663,"1. A photo-ignition torch, comprising: an light source configured to generate at least one of ultraviolet, visible, and infrared light; a photo-ignitable sub-micron particle mix; and a transparent capsule proximate the light source and containing the photo-ignitable sub-micron particle mix, wherein the exposure of the photo-ignitable sub-micron particle mix to the at least one of ultraviolet, visible, and infrared light initiates a photo-ignition process causing a pressure increase in the transparent capsule and a release of burning byproducts of the photo-ignition process.",0.5039193971749824,0.9921612056500353,,,,
9444663,"1. A resource allocation apparatus in a cognitive radio system, comprising: processing circuitry configured to:",0.49584474207457757,0.9916894841491551,,,,
9460040,"1. A device for operation in a computer platform, the device comprising: a first interface to couple the device to a host bus of the computer platform, the host bus to provide communications referencing a shared address space, wherein the first interface to couple the device via the host bus to a first input/output (I/O) device; an aggregation control unit including circuit logic to receive resource information generated by a pre-boot software process of the computer platform, wherein the resource information is to identify the first I/O device as a child device of the device, wherein, based on the first I/O device being identified by the resource information as the child device, the aggregation control unit to represent a first resource in the first I/O device to a host operating system (OS) of the computer platform as a resource that resides in the device, including the aggregation control unit to represent a first address in the shared address space to the host OS as addressing the first resource, wherein memory map information is to identify the first address to the host OS as an address of the device, and wherein a communication of enumeration information is to be blocked to prevent an identification of the first I/O device, by the host OS, as a physical device that is distinct from the device; and a second interface to provide communications between the aggregation control unit and a processor core executing the host OS.",0.495794423280476,0.991588846560952,,,,
9614512,"1. A gate driver, comprising: a switching device; a pulse generator configured to generate a pulse signal; and a pulse transformer configured to generate a gate voltage based on the pulse signal and apply the gate voltage to the switching device, wherein the pulse generator is further configured to control the switching device by gradually increasing a frequency of the pulse signal so as to transition the switching device into an idle state.",0.5042212767690294,0.9915574464619412,,,,
9338850,"1. A range-activated dimming light fixture providing active glare control, comprising: a first dimmable light source for downwardly illuminating an activity volume terminating at a support surface; a rangefinder, operatively coupled with the first dimmable light source, for determining a distance between the first dimmable light source and a top of an object within the activity volume; and, a controller for determining a height between the top and the support surface, based on the distance, and configured to dim the first dimmable light source when the height exceeds a first threshold distance.",0.49571412780989216,0.9914282556197843,,,,
9554190,"1. A computer implemented method of controlling device use, the method comprising: receiving from a first user an indication of a schedule of required check-in communications, the schedule corresponding to a second user; determining via an agent on a mobile communication device when a check-in communication has been initiated by the second user using the mobile communication device pursuant to the schedule; and disabling at least one of an application or a functional component of the mobile communication device corresponding to the second user responsive to determining at least one check-in communication has not been received pursuant to the schedule.",0.49570003186001116,0.9914000637200223,,,,
9200135,1. A modified conjugated diene polymer comprising a group represented by the following formula 2: wherein to R′,0.5043639116440005,0.991272176711999,,,,
9002492,"1. A computer implemented method including a processor and memory comprising: identifying a plurality of predictive algorithms; identifying an error switching threshold that is based on a comparison of predictions of metrology data and actual metrology data; determining when to invoke a first adaptive predictive algorithm, a second adaptive predictive algorithm, or both first and second adaptive predictive algorithms to predict one or more virtual metrology variables in a manufacturing facility based on the error switching threshold; invoking the first adaptive predictive algorithm for updating a first component vector that is a zero'th order term of a virtual metrology prediction equation if an error is greater than the error switching threshold; and subsequently invoking the second adaptive predictive algorithm for updating the first component vector and a second component vector that represents a matrix of the virtual metrology prediction equation, wherein the first adaptive predictive algorithm is different than the second adaptive predictive algorithm, wherein the virtual metrology prediction equation includes a predicted output that is based on an input factor, the first component vector, and the second component vector.",0.5044822120505255,0.9910355758989491,,,,
9545595,"1. A method for the removal of contaminants, including at least benzene, from a carbon dioxide feeding liquid stream, originating from a carbon dioxide feeding gas stream, comprising the steps of: c. pressurizing and heating the carbon dioxide feeding liquid stream; and d. introducing the carbon dioxide feeding liquid stream into a flash column to provide a resulting benzene and NOx lean liquid stream and a carbon dioxide containing gaseous stream; e. pressurizing the resulting liquid stream leaving the flash column in step d; f. separating the liquid stream obtained in step d or e into a carbon dioxide-rich stripper off gas and a carbon dioxide-depleted liquid by means of stripping in a stripper column; and g. feeding a gaseous fraction of the carbon dioxide rich stripper off gas to the bottom of the flash column of step d.",0.49545841658808737,0.9909168331761747,,,,
9545978,"1. A system for providing an air lubricating layer between a substantially flat bottom of a hull of a displacement vessel and water flowing under a bottom as the vessel is moving through the water, comprising: sidewalls and a top wall defining a cavity with an opening situated in an interface plane that is transversal to the sidewalls, at a level of the substantially flat bottom, the opening having a front end and a rear end seen in a length direction of the cavity, an air inlet spaced from the opening and configured for introducing air into the cavity, a length of the opening of the cavity is between 2 and 10 m, and a distance of the top wall from the interface plane is between 0.2 m and 0.5 m, wherein the cavity has a width of between 0.5 m and 1.5 m, at least a portion of the rear end of the cavity sloping from the top wall to the interface plane in a rearward direction, the sloping portion extending to the position of a substantially horizontal bottom plane to intersect a bottom plane.",0.4952760136236841,0.9905520272473682,,,,
9347383,"1. An apparatus for actuating a first engine valve associated with a cylinder of an internal combustion engine, the internal combustion engine further comprising a first motion transfer mechanism for transferring motion from a first motion source to the first engine valve and a second motion transfer mechanism for transferring motion from a second motion source to at least one second motion sink, wherein the first motion source and the second motion source are uniquely associated with the cylinder, the apparatus comprising: a third motion transfer mechanism, configured to be operatively connected to the second motion source and the first engine valve, and further configured to transfer motion from the second motion source to the first engine valve; a motion decoupler, configured to be operatively connected to the first motion transfer mechanism and the first valve, and further configured to selectively discontinue transfer of motion from the first motion transfer mechanism to the first valve; and a reset mechanism, configured to be operatively connected to the second motion transfer mechanism and the third motion transfer mechanism, and further configured to selectively discontinue transfer of motion from the third motion transfer mechanism to the first engine valve based on operation of the second motion transfer mechanism.",0.5047881064510866,0.9904237870978267,,,,
8548692,"1. A travel vibration suppressing device of a work vehicle, connected to a hydraulic cylinder for operating a work machine and adapted to suppress vibration during vehicle travel, the travel vibration suppressing device comprising: an accumulator configured to be connected to the hydraulic cylinder; a control valve configured to bring about communication or blocking between the hydraulic cylinder and the accumulator; a vehicle speed detecting device configured to detect vehicle speed of the work vehicle; a work machine state determination section configured to determine whether the state of the work machine is an excavating state in which excavation is expected to be performed using the work machine, or a normal state in which excavation by the work vehicle is not performed; and a control unit configured to control the control valve according to the determination result of the work machine state determination section; wherein the control unit is configured to",0.5048691659081176,0.9902616681837648,,,,
8569087,"1. A method for producing an organic electronic element comprising the step of: forming functional layers by laminating an organic layer A on a substrate followed by laminating an organic layer B on the organic layer A, wherein the organic layer B is formed by coating using a fluorine containing solvent after the organic layer A is formed, the organic layer A is a light emitting layer that contains a light emitting compound having a molecular weight of 2,000 or less, wherein the fluorine containing solvent is a fluorine containing alcohol selected from the group consisting of 2,2,3,3,3-tetrafluoropropanol, 2,2,3,3,3-pentafluoropropanol, 2-trifluoromethyl-2-propanol, 2,2,3,3,4,4-hexafluorobutanol, 2,2,3,3,4,4,5,5-octafluoropentanol, 1,1,1,3,3,3-hexafluoro-1-propanol, 2,2,2-trifluoro-1-ethanol, 2,3-difluorobenzylalcohol, 2,2,2-trifluoroethanol, 1,3-difluoro-2-propanol, 1,1,1-trifluoro-2-propanol, 3,3,3-trifluoro-1-propanol, 2,2,3,3,4,4,4-heptafluoro-1-butanol, 2,2,3,3,4,4,5,5-octafluoro-1-pentanol, 3,3,4,4,5,5,5-heptafluoro-2-pentanol, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8,-pentadecafluoro-1-octanol, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-1-octanol, 1H,1H,9H-perfluoro-1-nonanol, 1H,1H,2H,3H,3H,-perfluorononane-1,2-diol, 1H,1H,2H,2H-perfluoro-1-decanol, 1H,1H,2H,3H,3H-perfluoroundecane-1,2-diol, and mixtures thereof, and the organic layer B is an electron transport layer.",0.49510136430317553,0.9902027286063511,,,,
9657585,"1. An axial compressor comprising a liquid drop spray nozzle for feeding liquid drops to an operating fluid of the compressor as intake air, a casing for forming a flow path through which the operating fluid flows down and a plurality of stages, each of which is composed of one continuous rotor blade row and one continuous stator vane row, the axial compressor being structured so that the liquid drops evaporate inside the compressor, characterized in that: the casing is provided with a cavity therein, and the cavity is formed by an outer casing and an inner casing which is enclosing a periphery of the rotor blade rows at the plurality of stages and forming internally a flow path of the operating fluid, and another flow path is provided for feeding the operating fluid to the cavity on a downstream side of a region forming the cavity of the inner casing, wherein the another flow path is a flow path for feeding the operating fluid bled from an intermediate stage of the compressor via a bleed pipe as turbine cooling air for cooling a turbine driven by high-temperature combustion gas and connected to the cavity for feeding a part of the operating fluid to the cavity.",0.4949807912027674,0.9899615824055348,,,,
9347362,"1. A mounting system for a component of an exhaust system comprising: one or more end mounting brackets, each of the one or more end mounting brackets comprising an end mounting bracket vertical member having a first strap attachment opening, an end mounting bracket horizontal member having a second strap attachment opening, one or more end mounting bracket attachment openings extending through a portion of the end mounting vertical member or the end mounting horizontal member, and an end mounting bracket attachment strap configured to secure a component of an exhaust system to the end mounting bracket vertical member via the first strap attachment opening and the end mounting bracket horizontal member via the second strap attachment opening; and one or more intermediary mounting brackets, each of the one or more intermediary mounting brackets comprising an intermediary mounting bracket vertical member having a third strap attachment opening, an intermediary mounting bracket horizontal member having a fourth strap attachment opening, one or more intermediary mounting bracket attachment openings extending through a portion of the intermediary mounting bracket vertical member or the intermediary mounting bracket horizontal member, and an intermediary mounting bracket attachment strap configured to secure the component of the exhaust system to the intermediary mounting bracket vertical member via the third strap attachment opening and the intermediary mounting bracket horizontal member via the fourth strap attachment opening, wherein the one or more end mounting brackets and the one or more intermediary mounting brackets are configured to be selectively attached and detached from a mounting surface via one or more surface attachment members using the one or more end mounting bracket attachment openings or the one or more intermediary mounting bracket attachment openings, respectively.",0.494941087177838,0.989882174355676,,,,
8992926,"1. A method for treating rheumatoid spondylitis in a human subject, comprising administering subcutaneously to a human subject having rheumatoid spondylitis a total body dose of 40 mg of a human anti-TNFα antibody once every 13-15 days for a time period sufficient to treat the rheumatoid spondylitis, wherein the anti-TNFα antibody comprises an IgG1 heavy chain constant region; a variable light (“V L ”) chain region comprising a CDR1 having the amino acid sequence of SEQ ID NO:7, a CDR2 having the amino acid sequence of SEQ ID NO:5, and a CDR3 having the amino acid sequence of SEQ ID NO:3; and a variable heavy (“V H ”) chain region comprising a CDR1 having the amino acid sequence of SEQ ID NO:8, a CDR2 having the amino acid sequence of SEQ ID NO:6 and a CDR3 having the amino acid sequence of SEQ ID NO:4.",0.49481904572300806,0.9896380914460161,,,,
9581145,"1. A variable area fan nozzle comprising: a support member having a curved shape; first and second petals disposed adjacent to each other at different circumferential positions along the curved shape of said support member with a gap separating respective edges of said first and second petals, said first and second petals being coupled to said support member in a manner that allows each of said first and second petals to deflect inwardly or outwardly, wherein a width of said gap varies as said first and second petal deflect inwardly or outwardly and a first actuator comprising a first portion that spans said gap, and second and third portions connected to said first portion and respectively attached to marginal portions along said edges of said first and second petals, wherein said first portion is made of shape memory alloy having a characteristic that it undergoes a first shape change when its temperature is increased from below to above a transition temperature, wherein said first actuator is arranged to cause said first and second petals to deflect when said first portion of said first actuator undergoes said first shape change.",0.49470991656732444,0.9894198331346489,,,,
8525500,"1. A method comprising: operating a time delay circuit to detect passing of time; comparing a value stored in the time delay circuit to a pulse width modulation value, the pulse width modulation value specifying a duration for activating high side switch circuitry of a power supply to power a dynamic load; and based on results of the comparing i) initiating activation of high side switch circuitry in a first phase of the power supply, and ii) modifying the value of the time delay circuit by a predetermined value; wherein the value stored in the time delay circuit is a count value that decrements over time; wherein modifying the value of the time delay circuit by the predetermined value based on the results of the comparing includes: at a first point in time, in response to detecting that a magnitude of the count value is equal to the pulse width modulation value, adding the predetermined value to a setting of the count value at the first point in time; subsequent to the first point in time;",0.5053258242853409,0.9893483514293182,,,,
9854051,"1. A local server configured to communicate with a plurality of computing devices, the local server comprising: memory for storing instructions; a processor configured to execute the instructions to:",0.505388655230206,0.9892226895395879,,,,
9241177,"1. A system comprising: input interfaces to a first set of communication channels that form an incoming bonded channel group; first output interfaces to a second set of communication channels that form a first outgoing bonded channel group; second output interfaces to a third set of communication channels that form a second outgoing bonded channel group; and transbonding circuitry in communication with the input interfaces and the first and second output interfaces, the transbonding circuitry configured to:",0.494539715379916,0.989079430759832,,,,
9710169,"1. A method comprising: receiving, at a device controller, a first latch signal from a peripheral device that indicates start of an access operation at the peripheral device; setting, by the device controller, an internal delay signal to a first state based on the first latch signal; in response to setting the internal delay signal to the first state, setting a system bus data ready signal to the first state to indicate start of a wait state associated with the access operation at the peripheral device, wherein the internal delay signal is distinct from the system bus data ready signal; receiving a second latch signal from the peripheral device that indicates that the access operation is completed; and setting the system bus data ready signal to a second state to indicate completion of the wait state based on the second latch signal.",0.5055505004669751,0.9888989990660497,,,,
9290278,"1. A container, comprising: an outer shell comprising a material configured to withstand atmospheric stresses as the container passes through an atmosphere; an inner compartment configured to accommodate a space vehicle or a combination of a space vehicle and a rocket; and a deployable wing or parachute configured for deployment to guide the container back to a surface of the earth, wherein the outer shell is configured to open across a horizontal or vertical extent of the container so that the space vehicle or the combination of the space vehicle and the rocket are released from the inner compartment, wherein the container is configured to be launched from a surface of the earth, wherein the container is configured to release the space vehicle or the combination of the space vehicle and the rocket from the protective container once the protective container reaches a predetermined altitude above earth's surface, wherein the predetermined altitude is equal to or below 300,000 feet above the earth's surface.",0.49442311358092045,0.9888462271618409,,,,
9451547,"1. A method implemented by a user terminal of receiving downlink retransmission from a base station over a shared downlink traffic channel, said method comprising: transmitting to said base station an uplink message and a negative acknowledgement message with aligned timing, wherein the uplink message is in response to a successfully received uplink scheduling grant and the negative acknowledgement indicates that a previous downlink transmission from the base station was unsuccessful; and intermittently turning a receiver circuit on and off for a fractional portion of each subframe in a defined retransmission window comprising a plurality of subframes to listen for a downlink retransmission.",0.49433748154046586,0.9886749630809317,,,,
8946678,"1. A photodetector comprising: an array of semiconductor nanowires either standing vertically on a conducting substrate and capped by a conductor transparent to light, or lying horizontally on a non-conducting substrate and capped by conductors at both ends; and wire leads attached to the conductors and conducting substrate for connection to an electrical circuit; wherein an insulating layer is disposed between the semiconductor nanowires and one of the conductors or the conducting substrate at one end.",0.49425664210972553,0.9885132842194511,,,,
9297394,1. A transportation vessel comprising: at least one metal product having a surface comprising:,0.494189195880328,0.988378391760656,,,,
8857013,"1. Vacuum cleaning device, comprising a unit for aerodynamically affecting dust particles and/or a surface to be cleaned in order for the particles to become dislodged from the surface and to become airborne, wherein the unit comprises a housing having an internal space enclosed by a housing wall in which at least one opening is arranged, a movable surface which is integrated in the housing wall, and means for actuating the movable surface, which are adapted to realize an oscillating movement of the surface that causes air to alternately be drawn into the housing through the opening from various directions at the opening, and expelled from the housing through the opening in the form of a directed jet.",0.4941590418841491,0.9883180837682982,,,,
8952811,"1. A dual control method for door comprising a first performance stage performing door control by deciding either of an encoder mode or a sensorless mode as a primary operation mode to control the door; a transforming stage converting the said primary operation mode to another mode when a failure is sensed in said primary operation mode; and a second performing stage controlling the door by calculating a door moving distance depending on the converted primary operation mode, wherein the door moving distance is calculated using number of pulses from motor and screw pitch in case of said primary operation mode is the encoder mode in said first and second performing stages, and the door moving distance is calculated by using angular velocity of the motor and screw pitch in case of said primary mode is the encoder mode.",0.505871898125168,0.988256203749664,,,,
9080964,"1. A gas sensor element comprising: a laminate of a detection element and a heater; and a porous protection layer which entirely covers a forward end portion of the laminate, wherein the detection element has at least one cell composed of a solid electrolyte body and a pair of electrodes disposed on the solid electrolyte body; the heater has an insulating ceramic body and a heat-generating element provided in the insulating ceramic body and adapted to generate heat by passing electric current therethrough; and the laminate has at least one measuring chamber which is formed in its forward end portion, into which a gas-to-be-measured is introduced from an ambient atmosphere via a diffusion resistor, and which one of the pair of electrodes faces, the gas sensor element being characterized in that the porous protection layer comprises an inner porous layer disposed externally of the diffusion resistor and covering at least the diffusion resistor, and an outer porous layer formed externally of the inner porous layer and entirely covering the forward end portion of the laminate; the inner porous layer has a higher porosity than the outer porous layer; the porosity of the inner porous layer is 50% to 75% and the porosity of the outer porous layer is 30% to 50%; the inner porous layer has a higher porosity than that of the diffusion resistor; and as viewed in a plurality of 100 μm×100 μm regions on a scanning electron micrograph of sections of the inner porous layer and the diffusion resistor, a pore diameter greater than a greatest pore diameter C",0.4939599171528348,0.9879198343056697,,,,
8872038,"1. An anisotropic conductor comprising: an insulating base that is formed by using a rubber elastic material; a conductive section that penetrates the base in the thickness direction, the conductive section being exposed from the base to form a conductive contact; and an adhesive section that is exposed from the conductive contact-formed surface of the base to form an adhesive surface, wherein an intermediate sheet is provided between the base and the adhesive section, the intermediate sheet exhibiting adhesiveness to the base, and has a substantially same size in plan view as that of the adhesive section.",0.4939542749991245,0.987908549998249,,,,
9016808,"1. A vehicle brake device comprising: a hydraulic brake device that generates a base hydraulic pressure by a master cylinder in dependence on the stepping-on of a brake pedal and that applies the generated base hydraulic pressure directly to wheel cylinders of respective wheels connected to the master cylinder through oil passages provided with hydraulic control valves thereon, to make the respective wheels generate a base hydraulic brake force corresponding to the base hydraulic pressure; and a regenerative brake device that makes some of the wheels generate a regenerative brake force; wherein the hydraulic brake device and the regenerative brake device are brought into cooperative operations to apply a vehicle brake force corresponding to the manipulation state of the brake pedal, to a vehicle based on the base hydraulic brake force and the regenerative brake force; and wherein: the hydraulic chamber of the master cylinder is provided with a master cylinder-side port being in communication with a reservoir tank; a piston being slidden in the hydraulic chamber is provided with a first piston-side port facing on the master cylinder-side port and a second piston side port separated from the first piston-side port by a predetermined distance in a pressure increasing direction of the piston and facing the master cylinder-side port; wherein before the stepping-on of the brake pedal, the hydraulic chamber is in communication with the reservoir tank through the first piston-side port and the second piston-side port; with the stepping-on start of the brake pedal, the hydraulic chamber is blocked from communication with the reservoir tank through the second piston-side port; while the brake pedal is moved from the stepping-on start by the predetermined distance in the pressure increasing direction, the hydraulic chamber is kept to communicate with the reservoir tank through the first piston-side port; when the piston moves beyond the predetermined distance, the hydraulic chamber is blocked from communication with the reservoir tank through the first piston-side port and the second piston-side port; and the first piston-side port is provided with an orifice that is configured to restrict the flow of brake fluid from the master cylinder to the reservoir tank at the time of a quick stepping of the brake pedal but not to restrict the flow at the time of a non-quick stepping.",0.5060556442469827,0.9878887115060346,,,,
8675630,"1. A method for wireless communications, comprising: assigning a unique IP mobility anchor identifier to each of a plurality of IP mobility anchors associated with a mobile device for providing a plurality of associated services, the IP mobility anchors selected from the group consisting of Home Agents (HAs) and Local Mobility Anchors (LMAs); negotiating an IP flow reservation for each service between the mobile device and the respective IP mobility anchor for each IP mobility anchor identifier; signaling a request from the mobile device to associate an IP flow of each negotiated IP flow reservation with an IP tunnel to a particular IP mobility anchor; and multiplexing multiple simultaneous connections from the mobile device to the plurality of IP mobility anchors in the mobile IP network by sending packets for each service through each respective IP flow and associated IP tunnel to each of the plurality of IP mobility anchors.",0.5060601082735732,0.9878797834528537,,,,
8423222,"1. A vehicle drive device, comprising: an input member drivingly coupled to an internal combustion engine; an output member drivingly coupled to wheels; a first rotating electrical machine; a second rotating electrical machine; a differential gear unit having at least three rotating elements; and a control device; and a one-way clutch that restricts negative rotation of the input rotating element, wherein the first rotating electrical machine, the input member, and the output member are respectively drivingly coupled to the different rotating elements of the differential gear unit with none of the rotating elements of the differential gear unit other than the coupled rotating element interposed therebetween, the second rotating electrical machine is drivingly coupled to one of the rotating elements of the differential gear unit other than the rotating element to which the first rotating electrical machine is drivingly coupled and an input rotating element, which is the rotating element to which the input member is drivingly coupled, with none of the remaining rotating elements of the differential gear unit interposed therebetween, and the control device includes a rotation change detecting portion that detects an output rotation abrupt change state in which an absolute value of rotational acceleration of the output member is equal to or larger than a predetermined value, and a restriction avoidance control portion that executes, if the output rotation abrupt change state is detected in a low rotation state in which a rotational speed of the input rotating element is lower than a predetermined control threshold value, restriction avoidance control in which a rotational speed of the first rotating electrical machine is controlled so that the rotational speed of a input rotating element becomes equal to or higher than the control threshold value.",0.506109308718084,0.987781382563832,,,,
9548730,"1. A circuit, comprising: a first FET having a corresponding first size; a first resistive element having a first end coupled to a gate of the first FET; a second FET having a corresponding second size and a drain coupled to the gate of the first FET; and a second resistive element having a first end coupled to a gate of the second FET and a second end coupled to a second end of the first resistive element, wherein a ratio of the first size to the second size is in a range R wherein each of the first and second FETs is a depletion-mode device.",0.49369589944752884,0.9873917988950577,,,,
9728724,"1. A polymer which comprises at least one structural unit of formula (II): where the symbols and indices used have the following meanings: Ar m is 0 or 1; n is 0, 1 or 2; the dashed lines represent bonds to the next structural unit of the polymer; with the proviso that, if n=1, the two N atoms bond to different C atoms of the same aromatic ring system, wherein the polymer comprises 1-30 mol % of at least one structural unit according to formula (II), and wherein the polymer comprises at least one further structural unit which is different from the structural unit of the formula (II) which is selected from the group consisting of",0.5063635286850875,0.987272942629825,,,,
9180219,"1. A composition comprising honey and a super-absorbent polymer fiber, which super-absorbent polymer fiber provides a lattice structure and is impregnated with the honey, wherein (a) the super-absorbent polymer fiber comprises a cross-linked polymer of acrylic acid and methacrylate; (b) the honey utilizes less than 50% of the super-absorbent polymer fiber's absorbent capacity; (c) the weight ratio of honey to super-absorbent polymer fiber is at least 2:1; and (d) the superabsorbent polymer fiber is able to absorb, in water, at least 10 times its dry weight whilst retaining structural integrity of the composition.",0.5063765525136111,0.9872468949727777,,,,
8467218,"1. A circuit block for an integrated circuit, comprising: a plurality of programmable regions; a pin adapter circuit coupled to a plurality of pins for connection to external circuitry; a first interconnect having a first primary port and a first plurality of secondary ports, said first plurality of secondary ports coupled to said plurality of programmable regions, and said first primary port coupled to said pin adapter circuit; a second interconnect having a second primary port and a second plurality of secondary ports, said second plurality of secondary ports coupled to said plurality of programmable regions, and said second primary port coupled to said pin adapter circuit; wherein said second interconnect is characterized by a bandwidth no greater than that of said first interconnect.",0.4935615893817024,0.9871231787634048,,,,
8853226,1. A method of treating chronic obstructive pulmonary disease (COPD) comprising administering to a human a compound of Formula (I) or a pharmaceutically acceptable salt thereof: wherein: A A U is N; V is C—(CH W is C—(CH X is C—(CH Y is C—(CH Z is C—(CH R R wherein,0.49354892205897505,0.9870978441179501,,,,
9101008,"1. A light emitter driving device comprising: a decoder portion that monitors a rectified voltage and generates a dimming signal and a bleeder control signal; a bleeder control portion that performs drive control of a bleeder circuit based on the bleeder control signal input from the decoder portion, the bleeder circuit generating a bleeder current; and a drive current control portion that controls a drive current for the light emitter in accordance with the dimming signal; wherein the decoder portion includes:",0.49346433940142437,0.9869286788028487,,,,
8999771,"1. A method for forming a thin-film transistor, comprising: forming a via in a planarization layer; depositing a protection layer over the planarization layer; depositing a common electrode layer over the protection layer; depositing a metal layer over the common electrode layer; etching a portion of the common electrode layer and the metal layer to form a remainder of the metal layer; depositing a passivation layer over a portion of the protection layer, a portion of the common electrode and the remainder of the metal layer; etching a portion of the passivation layer and a second portion of the protection layer; and coating the via with a conductive material.",0.49314336468988945,0.9862867293797789,,,,
9151255,"1. A spill resistant fuel supply system for a marine engine, the fuel supply system comprising: a vapor separator having: a high pressure pump configured to pump fuel under positive pressure from the vapor separator chamber to an internal combustion engine; a containment housing that includes surrounding walls that enclose a containment space that (i) contains the vapor separator and the high pressure pump and (ii) is configured to contain fuel leaked from the vapor separator and from the high pressure pump, wherein the containment space is isolated by the vapor separator housing from the vapor separator chamber, and wherein at least one of the walls is an insulating wall, and wherein the insulating wall extends in a longitudinal direction and a lateral direction that are perpendicular to each other; a laterally-extending series of openings along a laterally-extending edge of the insulating wall; chambers that are within the insulating wall and elongated in the longitudinal direction and spaced apart in the lateral direction, wherein each of the chambers extends longitudinally from a respective one of the openings to a closed end of the respective chamber; a series of plugs, each plug being inserted in a respective one of the openings to seal the opening, leaving an air space that extends, within the respective chamber, from the respective plug to the closed end of the respective chamber; and a strip that gangs the plugs together, with a spacing between adjacent plugs that matches a spacing between adjacent openings, to facilitate inserting the plugs into the openings simultaneously, wherein the strip is attached to each plug at an end of the plug that projects longitudinally-away from the closed end of the respective chamber.",0.49309264227050476,0.9861852845410095,,,,
